src_code	src_name	dst_name	dst_code	price	is_direct	airlines
athe	Athens	Raleigh / Durham	RDU	2346	False	Air Canada, KLM, US Airways, Delta
barc	Barcelona	Dubai	DXB	161	False	Pegasus Airlines, Emirates
barc	Barcelona	Yerevan	EVN	439	False	Aeroflot, KLM, Air France, Alitalia
barc	Barcelona	Buenos Aires Ministro Pistarini	EZE	2018	False	Lufthansa, Aerolineas Argentinas
barc	Barcelona	Vienna	VIE	80	True	Vueling Airlines, Iberia, Air Berlin, Austrian Airlines
barc	Barcelona	Salzburg	SZG	173	False	Air Berlin, British Airways, Lufthansa, KLM
barc	Barcelona	Perth	PER	707	False	Qatar Airways, Virgin Australia, Emirates
barc	Barcelona	Melbourne Tullamarine	MEL	828	False	Emirates, Virgin Australia, Qatar Airways, Qantas
barc	Barcelona	Brisbane	BNE	858	False	Emirates, Virgin Australia, Delta
barc	Barcelona	Melbourne Avalon	AVV	1009	False	Qantas
barc	Barcelona	Brussels S. Charleroi	CRL	19	True	Ryanair
barc	Barcelona	Brussels International	BRU	75	True	Vueling Airlines, Iberia, Brussels Airlines
barc	Barcelona	Sofia	SOF	77	True	Wizz Air, Vueling Airlines, Wizz Air Ukraine, Bulgaria Air
barc	Barcelona	L.F. Wade International Airport	BDA	1677	False	United, British Airways, Air Canada, US Airways
barc	Barcelona	Sao Paulo Guarulhos	GRU	570	False	Iberia, Singapore Airlines
barc	Barcelona	Sao Paulo Viracopos	VCP	586	False	TAP
barc	Barcelona	Toronto Pearson International	YYZ	2617	True	Air Canada, Air Transat
barc	Barcelona	Toronto Pearson International	YYZ	728	False	EgyptAir, Air Transat
barc	Barcelona	Montreal Pierre Elliott Trudeau	YUL	1687	False	United, Air Transat
barc	Barcelona	Geneva	GVA	27	True	easyJet, Swiss
barc	Barcelona	Zurich	ZRH	51	True	Vueling Airlines, Swiss
barc	Barcelona	Basel Mulhouse Freiburg	BSL	87	True	easyJet, Swiss
barc	Barcelona	Santiago Arturo Merino Benitez	SCL	2721	False	Air Canada, Iberia, KLM, Air France
barc	Barcelona	Beijing Capital	PEK	323	False	Aeroflot, Virgin Australia, British Airways, Lufthansa
barc	Barcelona	Guangzhou	CAN	471	False	EgyptAir, Virgin Australia, Qatar Airways, Emirates
barc	Barcelona	Shenyang	SHE	2313	False	Lufthansa
barc	Barcelona	Larnaca	LCA	238	False	Aegean Airlines, British Airways, Lufthansa, Emirates
barc	Barcelona	Paphos	PFO	497	False	British Airways
barc	Barcelona	Prague	PRG	97	True	Vueling Airlines, Iberia, Czech Airlines
barc	Barcelona	Dortmund	DTM	34	True	Vueling Airlines
barc	Barcelona	Frankfurt am Main	FRA	39	True	Vueling Airlines, Lufthansa, Iberia
barc	Barcelona	Nuremberg	NUE	47	True	Vueling Airlines
barc	Barcelona	Stuttgart	STR	47	True	Vueling Airlines, germanwings
barc	Barcelona	Munich	MUC	54	True	Vueling Airlines, Lufthansa, Iberia
barc	Barcelona	Hamburg International	HAM	60	True	germanwings, Vueling Airlines
barc	Barcelona	Dusseldorf International	DUS	67	True	Vueling Airlines, Lufthansa, Iberia, Air Berlin
barc	Barcelona	Cologne	CGN	68	True	germanwings
barc	Barcelona	Berlin Schoenefeld	SXF	79	True	easyJet
barc	Barcelona	Berlin Tegel	TXL	80	True	Vueling Airlines, Lufthansa, Iberia, Air Berlin
barc	Barcelona	Hannover	HAJ	110	True	germanwings, Vueling Airlines
barc	Barcelona	Leipzig	LEJ	101	False	germanwings, Lufthansa, Air Berlin, Turkish Airlines
barc	Barcelona	Dresden	DRS	110	False	germanwings, Vueling Airlines
barc	Barcelona	Rostock	RLG	127	False	germanwings, Lufthansa
barc	Barcelona	Bremen	BRE	140	False	germanwings, Lufthansa, Air Berlin, KLM
barc	Barcelona	Karlsruhe / Baden-Baden	FKB	179	False	Air Berlin
barc	Barcelona	Munster Osnabruck	FMO	744	False	Lufthansa, Air Berlin
barc	Barcelona	Copenhagen	CPH	65	True	Norwegian, Iberia, SAS, Vueling Airlines
barc	Barcelona	Aalborg	AAL	115	False	Norwegian, Vueling Airlines
barc	Barcelona	Billund	BLL	186	False	airBaltic, British Airways, Lufthansa, SAS
barc	Barcelona	Tallinn	TLL	257	False	Aeroflot, Lufthansa, Brussels Airlines, KLM
barc	Barcelona	Cairo	CAI	216	True	EgyptAir
barc	Barcelona	Cairo	CAI	209	False	Turkish Airlines
barc	Barcelona	Valladolid	VLL	32	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Malaga	AGP	32	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Santander	SDR	39	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Seville	SVQ	39	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Alicante	ALC	42	True	Vueling Airlines, Iberia
barc	Barcelona	Bilbao	BIO	43	True	Vueling Airlines, Iberia
barc	Barcelona	Pamplona	PNA	43	True	Vueling Airlines, Iberia
barc	Barcelona	Gran Canaria Las Palmas	LPA	44	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Palma - Majorca	PMI	44	True	Ryanair, Iberia, Air Berlin, Vueling Airlines
barc	Barcelona	Almeria	LEI	54	True	Vueling Airlines, Iberia
barc	Barcelona	Asturias	OVD	59	True	Vueling Airlines, Iberia
barc	Barcelona	Burgos	RGS	60	True	Iberia
barc	Barcelona	Santiago de Compostela	SCQ	63	True	Vueling Airlines, Iberia, Ryanair
barc	Barcelona	Ibiza	IBZ	68	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	San Sebastian Fuenteraba	EAS	68	True	Vueling Airlines, Iberia
barc	Barcelona	Granada	GRX	72	True	Vueling Airlines, Iberia
barc	Barcelona	Jerez	XRY	73	True	Ryanair
barc	Barcelona	Menorca	MAH	77	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Vigo	VGO	77	True	Vueling Airlines, Iberia
barc	Barcelona	La Coruna	LCG	85	True	Vueling Airlines, Iberia
barc	Barcelona	Tenerife South	TFS	87	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Tenerife North	TFN	87	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Salamanca Matacan	SLM	93	True	Iberia
barc	Barcelona	Leon	LEN	110	True	Iberia
barc	Barcelona	Lanzarote	ACE	138	True	Air Europa, Vueling Airlines, Ryanair
barc	Barcelona	Lanzarote	ACE	104	False	Iberia, Vueling Airlines, Ryanair
barc	Barcelona	Fuerteventura	FUE	126	False	Iberia, Vueling Airlines, Ryanair
barc	Barcelona	Murcia	MJV	272	False	Iberia
barc	Barcelona	Helsinki Vantaa	HEL	89	True	Norwegian, Iberia, Vueling Airlines, Finnair
barc	Barcelona	Tampere	TMP	202	False	airBaltic, SAS, Finnair
barc	Barcelona	Lyon	LYS	30	True	easyJet, Iberia, Vueling Airlines, Air France
barc	Barcelona	Paris Beauvais	BVA	39	True	Ryanair
barc	Barcelona	Bordeaux	BOD	55	True	Vueling Airlines, Iberia, Air France, Hop!
barc	Barcelona	Lille	LIL	59	True	Vueling Airlines
barc	Barcelona	Nice	NCE	60	True	Vueling Airlines, Iberia, easyJet
barc	Barcelona	Marseille	MRS	67	True	Vueling Airlines, Iberia
barc	Barcelona	Strasbourg	SXB	72	True	Vueling Airlines
barc	Barcelona	Paris Charles de Gaulle	CDG	77	True	easyJet, KLM, Air France
barc	Barcelona	Nantes	NTE	80	True	Vueling Airlines
barc	Barcelona	Toulouse	TLS	107	False	Hop!, Iberia, Vueling Airlines
barc	Barcelona	Bergerac	EGC	387	False	Air Berlin
barc	Barcelona	Perpignan	PGF	674	False	Air France
barc	Barcelona	Rennes	RNS	1005	False	Air France, Vueling Airlines
barc	Barcelona	Tbilisi	TBS	144	False	Pegasus Airlines, Lufthansa, Qatar Airways, KLM
barc	Barcelona	Gibraltar	GIB	524	False	British Airways
barc	Barcelona	Rhodes	RHO	89	True	Vueling Airlines
barc	Barcelona	Crete Heraklion	HER	114	True	Vueling Airlines
barc	Barcelona	Athens International	ATH	148	True	Vueling Airlines, Iberia, Aegean Airlines
barc	Barcelona	Mykonos	JMK	170	True	Vueling Airlines
barc	Barcelona	Thessaloniki	SKG	179	False	Aegean Airlines, British Airways, Lufthansa, Air Berlin
barc	Barcelona	Santorini (Thira)	JTR	227	False	Aegean Airlines, Vueling Airlines
barc	Barcelona	Guatemala City	GUA	1782	False	United, Iberia, Air France, Delta
barc	Barcelona	Hong Kong International	HKG	417	False	Qatar Airways, Virgin Australia, British Airways, Lufthansa
barc	Barcelona	Zagreb	ZAG	80	True	Vueling Airlines, Croatia Airlines
barc	Barcelona	Dubrovnik	DBV	127	True	Vueling Airlines
barc	Barcelona	Split	SPU	629	False	Lufthansa, Vueling Airlines
barc	Barcelona	Budapest	BUD	66	True	Ryanair, Wizz Air, Wizz Air Ukraine
barc	Barcelona	Cork	ORK	81	True	Aer Lingus
barc	Barcelona	Dublin	DUB	81	True	Ryanair, Aer Lingus
barc	Barcelona	Knock	NOC	813	False	Iberia
barc	Barcelona	Tel Aviv	TLV	112	False	Pegasus Airlines, EL AL Israel Airlines, Iberia, Vueling Airlines
barc	Barcelona	Mumbai	BOM	417	False	Qatar Airways, Virgin Australia, British Airways, Lufthansa
barc	Barcelona	Erbil	EBL	471	False	EgyptAir, Lufthansa, Qatar Airways, Emirates
barc	Barcelona	Imam Khomeini	IKA	152	False	Pegasus Airlines, Lufthansa, Qatar Airways, Emirates
barc	Barcelona	Milan Bergamo	BGY	17	True	Ryanair
barc	Barcelona	Milan Malpensa	MXP	27	True	easyJet, Iberia, Vueling Airlines
barc	Barcelona	Bologna International	BLQ	28	True	Ryanair, Iberia, Vueling Airlines
barc	Barcelona	Rome Ciampino	CIA	34	True	Ryanair
barc	Barcelona	Bari	BRI	47	True	Vueling Airlines
barc	Barcelona	Turin	TRN	56	True	Vueling Airlines, Iberia, Ryanair
barc	Barcelona	Catania Fontanarossa	CTA	68	True	Vueling Airlines
barc	Barcelona	Pisa	PSA	68	True	Vueling Airlines, Iberia
barc	Barcelona	Venice Marco Polo	VCE	68	True	Vueling Airlines, Iberia
barc	Barcelona	Rome Fiumicino	FCO	68	True	Vueling Airlines, Iberia, Alitalia
barc	Barcelona	Palermo	PMO	77	True	Vueling Airlines
barc	Barcelona	Cagliari	CAG	81	True	Vueling Airlines
barc	Barcelona	Florence	FLR	89	True	Vueling Airlines
barc	Barcelona	Naples International	NAP	111	True	Vueling Airlines, Iberia
barc	Barcelona	Cuneo Levaldigi	CUF	127	False	Air Arabia Maroc
barc	Barcelona	Pescara	PSR	212	False	Alitalia
barc	Barcelona	Brindisi	BDS	221	False	Alitalia
barc	Barcelona	Trapani Birgi	TPS	234	False	Alitalia
barc	Barcelona	Alghero Sardinia	AHO	289	False	Alitalia
barc	Barcelona	Tokyo Narita	NRT	373	False	Aeroflot, Virgin Australia, British Airways, Lufthansa
barc	Barcelona	Pristina	PRN	200	False	Turkish Airlines
barc	Barcelona	Beirut	BEY	455	False	Aeroflot, British Airways, Lufthansa, Qatar Airways
barc	Barcelona	Vilnius	VNO	77	True	Wizz Air, Wizz Air Ukraine, Ryanair
barc	Barcelona	Luxembourg	LUX	56	True	Vueling Airlines
barc	Barcelona	Riga International	RIX	917	False	KLM, airBaltic
barc	Barcelona	Casablanca Mohamed V.	CMN	34	True	Vueling Airlines, Iberia, Royal Air Maroc
barc	Barcelona	Nador	NDR	42	True	Ryanair, Vueling Airlines, JetairFly
barc	Barcelona	Tangier Boukhalef	TNG	69	True	Air Arabia Maroc, Iberia, Vueling Airlines, Royal Air Maroc
barc	Barcelona	Marrakech Menara	RAK	78	True	Vueling Airlines, Iberia
barc	Barcelona	Fes-Saïss	FEZ	185	False	Royal Air Maroc, Iberia, Vueling Airlines, Ryanair
barc	Barcelona	Luqa Malta International	MLA	97	True	Vueling Airlines
barc	Barcelona	Cancun	CUN	1841	False	United, British Airways, Air Berlin, Swiss
barc	Barcelona	Mexico City Juarez International	MEX	2015	False	Air France, British Airways, Lufthansa, Iberia
barc	Barcelona	Kuala Lumpur International	KUL	1275	False	Air France, Virgin Australia, Lufthansa, Qatar Airways
barc	Barcelona	Eindhoven	EIN	34	True	transavia
barc	Barcelona	Rotterdam	RTM	64	True	transavia
barc	Barcelona	Amsterdam	AMS	64	True	transavia, Iberia, Vueling Airlines, KLM
barc	Barcelona	Oslo Rygge	RYG	25	True	Ryanair
barc	Barcelona	Oslo Gardermoen	OSL	51	True	Vueling Airlines, SAS, Norwegian
barc	Barcelona	Bergen	BGO	80	True	Norwegian, SAS, Vueling Airlines
barc	Barcelona	Kristiansand Kjevik	KRS	98	False	Norwegian, SAS, KLM
barc	Barcelona	Stavanger	SVG	120	False	Norwegian, SAS, Vueling Airlines
barc	Barcelona	Trondheim	TRD	122	False	Norwegian, SAS
barc	Barcelona	Oslo Torp	TRF	135	False	Norwegian, KLM
barc	Barcelona	Bodo	BOO	162	False	Norwegian, SAS
barc	Barcelona	Kathmandu	KTM	616	False	Qatar Airways, PIA
barc	Barcelona	Lima	LIM	689	False	Iberia, KLM, Air Canada, Air France
barc	Barcelona	Warsaw	WAW	49	True	Ryanair, LOT, Wizz Air, Wizz Air Ukraine
barc	Barcelona	Katowice	KTW	51	True	Wizz Air, Wizz Air Ukraine
barc	Barcelona	Gdansk	GDN	109	True	Wizz Air, Wizz Air Ukraine
barc	Barcelona	Krakow	KRK	144	False	Air Berlin, Lufthansa, germanwings, Finnair
barc	Barcelona	Poznan	POZ	147	False	LOT, Wizz Air, Wizz Air Ukraine, Ryanair
barc	Barcelona	Wroclaw	WRO	193	False	LOT, Lufthansa
barc	Barcelona	Porto	OPO	35	True	Ryanair, TAP
barc	Barcelona	Lisbon	LIS	80	True	Vueling Airlines, Iberia, TAP
barc	Barcelona	Faro	FAO	159	False	TAP, British Airways, Brussels Airlines, Swiss
barc	Barcelona	Bucharest Otopeni	OTP	77	True	Vueling Airlines, Iberia, Wizz Air, Wizz Air Ukraine
barc	Barcelona	Cluj-Napoca	CLJ	99	True	Wizz Air, Wizz Air Ukraine
barc	Barcelona	Moscow Domodedovo	DME	114	True	Vueling Airlines, Iberia, Ural Airlines
barc	Barcelona	St Petersburg Pulkovo	LED	148	True	Vueling Airlines, Iberia, Rossiya Airlines
barc	Barcelona	Moscow Sheremetyevo	SVO	282	True	Air Europa, Aeroflot
barc	Barcelona	Ekaterinburg	SVX	488	True	Transaero Airlines, Ural Airlines
barc	Barcelona	Krasnodar	KRR	150	False	Pegasus Airlines, Ural Airlines, Aeroflot, Rossiya Airlines
barc	Barcelona	Moscow Sheremetyevo	SVO	199	False	airBaltic, Aeroflot
barc	Barcelona	Moscow Vnukovo	VKO	209	False	Turkish Airlines
barc	Barcelona	Ekaterinburg	SVX	321	False	Turkish Airlines, Ural Airlines
barc	Barcelona	Samara	KUF	364	False	Ukraine International
barc	Barcelona	Rostov-on-Don	ROV	511	False	Ukraine International
barc	Barcelona	Nizhniy Novgorod	GOJ	965	False	Lufthansa, Czech Airlines, Aeroflot
barc	Barcelona	Jeddah	JED	396	False	EgyptAir, British Airways, Lufthansa, Qatar Airways
barc	Barcelona	Stockholm Skavsta	NYO	45	True	Ryanair
barc	Barcelona	Stockholm Arlanda	ARN	75	True	Norwegian, Iberia, SAS, Vueling Airlines
barc	Barcelona	Gothenburg Landvetter	GOT	92	True	Norwegian, Vueling Airlines
barc	Barcelona	Singapore Changi	SIN	470	False	Qatar Airways, Virgin Australia, Singapore Airlines
barc	Barcelona	Dakar	DKR	287	False	TAP, Iberia, Brussels Airlines, KLM
barc	Barcelona	San Salvador	SAL	1858	False	United, Iberia, Delta
barc	Barcelona	Bangkok Suvarnabhumi	BKK	445	False	Qatar Airways, Virgin Australia, British Airways, Lufthansa
barc	Barcelona	Istanbul Sabiha	SAW	135	True	Pegasus Airlines
barc	Barcelona	Istanbul Ataturk	IST	168	True	Turkish Airlines
barc	Barcelona	Istanbul Sabiha	SAW	127	False	germanwings
barc	Barcelona	Adana	ADA	149	False	Pegasus Airlines, Turkish Airlines
barc	Barcelona	Hatay	HTY	174	False	Pegasus Airlines, Turkish Airlines
barc	Barcelona	Kilimanjaro	JRO	952	False	Qatar Airways, Swiss, KLM, Turkish Airlines
barc	Barcelona	Kiev Zhulhany	IEV	94	True	Vueling Airlines
barc	Barcelona	Kiev Borispol	KBP	565	True	Ukraine International
barc	Barcelona	Donetsk	DOK	143	False	Pegasus Airlines, Lufthansa, Ukraine International, Turkish Airlines
barc	Barcelona	Lviv	LWO	534	False	Ukraine International, Lufthansa, Pegasus Airlines, Turkish Airlines
barc	Barcelona	Leeds Bradford	LBA	23	True	Ryanair, Monarch, Jet2
barc	Barcelona	Liverpool	LPL	29	True	Ryanair, easyJet
barc	Barcelona	London Stansted	STN	34	True	Ryanair
barc	Barcelona	Glasgow Prestwick	PIK	34	True	Ryanair
barc	Barcelona	Birmingham	BHX	34	True	Ryanair, Monarch
barc	Barcelona	East Midlands	EMA	40	True	Ryanair
barc	Barcelona	London Gatwick	LGW	51	True	Monarch, British Airways, Iberia, Norwegian
barc	Barcelona	London Southend	SEN	61	True	easyJet
barc	Barcelona	Cardiff	CWL	68	True	Vueling Airlines
barc	Barcelona	London Luton	LTN	75	True	easyJet
barc	Barcelona	Manchester	MAN	78	True	Jet2, Monarch
barc	Barcelona	Bristol	BRS	85	True	easyJet
barc	Barcelona	Belfast International	BFS	89	True	easyJet
barc	Barcelona	Newcastle	NCL	92	True	easyJet
barc	Barcelona	London City	LCY	93	True	British Airways, Iberia
barc	Barcelona	Edinburgh	EDI	97	True	Ryanair, Vueling Airlines
barc	Barcelona	London Heathrow	LHR	107	True	British Airways, Iberia
barc	Barcelona	Glasgow International	GLA	134	False	British Airways, Jet2
barc	Barcelona	Belfast City	BHD	183	False	British Airways, Flybe, KLM
barc	Barcelona	New York John F Kennedy	JFK	1513	True	Air France, Iberia, KLM, Delta
barc	Barcelona	New York Newark	EWR	1569	True	Lufthansa, United
barc	Barcelona	Miami International	MIA	1721	True	Iberia
barc	Barcelona	Atlanta Hartsfield-Jackson ATL	ATL	2017	True	Air France, KLM, Delta
barc	Barcelona	New York John F Kennedy	JFK	373	False	Turkish Airlines, Iberia, KLM, Delta
barc	Barcelona	Boston Logan International	BOS	490	False	Aer Lingus, British Airways, Lufthansa, Iberia
barc	Barcelona	Chicago O'Hare International	ORD	556	False	Aer Lingus, PIA
barc	Barcelona	New York Newark	EWR	792	False	SAS, United
barc	Barcelona	New York La Guardia	LGA	970	False	US Airways, KLM, Air Canada, Air France
barc	Barcelona	Florence	FLO	1186	False	British Airways
barc	Barcelona	Miami International	MIA	1657	False	United
barc	Barcelona	Las Vegas Mccarran	LAS	1701	False	United, British Airways, Iberia, KLM
barc	Barcelona	Denver International	DEN	1707	False	United, British Airways, Lufthansa, Iberia
barc	Barcelona	Key West International	EYW	1722	False	KLM, Air France, Delta
barc	Barcelona	Atlanta Hartsfield-Jackson ATL	ATL	1746	False	United, KLM, Delta
barc	Barcelona	Bozeman	BZN	1776	False	United, KLM, Delta
barc	Barcelona	Indianapolis	IND	1814	False	United, Iberia, KLM, Air Canada
barc	Barcelona	Fort Lauderdale International	FLL	1834	False	Air Canada, KLM, Air France, United
barc	Barcelona	Chicago Midway	MDW	1841	False	Air France, KLM, Delta
barc	Barcelona	San Francisco International	SFO	2131	False	Air Canada, British Airways, Lufthansa, Emirates
barc	Barcelona	Tashkent	TAS	444	False	Aeroflot, Ural Airlines, Czech Airlines, airBaltic
barc	Barcelona	Caracas	CCS	1312	False	TAP, Lufthansa, Iberia, KLM
barc	Barcelona	Maturin	MUN	2900	False	Iberia
berl	Berlin	Dubai	DXB	203	False	Pegasus Airlines, British Airways, Lufthansa, Qatar Airways
berl	Berlin	Buenos Aires Ministro Pistarini	EZE	1217	False	Iberia, British Airways, Lufthansa, Qatar Airways
berl	Berlin	Vienna	VIE	67	True	Air Berlin, Lufthansa, Austrian Airlines
berl	Berlin	Salzburg	SZG	94	True	Air Berlin
berl	Berlin	Graz	GRZ	131	True	Air Berlin
berl	Berlin	Salzburg	SZG	93	False	germanwings
berl	Berlin	Klagenfurt	KLU	118	False	germanwings, Condor
berl	Berlin	Perth	PER	630	False	Air Berlin, Qatar Airways
berl	Berlin	Brussels International	BRU	39	True	easyJet, Brussels Airlines
berl	Berlin	Bourgas	BOJ	167	False	Bulgaria Air, Condor
berl	Berlin	Varna	VAR	326	False	Rossiya Airlines, Lufthansa, Aeroflot, Austrian Airlines
berl	Berlin	Basel Mulhouse Freiburg	BSL	34	True	easyJet
berl	Berlin	Geneva	GVA	36	True	easyJet, Lufthansa
berl	Berlin	Zurich	ZRH	142	True	Air Berlin, Swiss
berl	Berlin	Zurich	ZRH	68	False	germanwings, Swiss
berl	Berlin	Beijing Capital	PEK	453	True	Hainan Airlines, Grand China Air
berl	Berlin	Shenzhen	SZX	470	False	Hainan Airlines, Grand China Air
berl	Berlin	Hangzhou	HGH	517	False	Hainan Airlines, KLM, Grand China Air
berl	Berlin	Havana	HAV	707	False	Aeroflot, Iberia, KLM, Air France
berl	Berlin	Prague	PRG	293	True	Czech Airlines
berl	Berlin	Prague	PRG	93	False	germanwings
berl	Berlin	Cologne	CGN	34	True	germanwings, Air Berlin
berl	Berlin	Nuremberg	NUE	50	True	Lufthansa, Air Berlin
berl	Berlin	Stuttgart	STR	53	True	Air Berlin, germanwings
berl	Berlin	Dusseldorf International	DUS	58	True	Lufthansa, Air Berlin
berl	Berlin	Frankfurt am Main	FRA	68	True	Air Berlin, Lufthansa
berl	Berlin	Munich	MUC	76	True	Air Berlin, Lufthansa, Condor
berl	Berlin	Friedrichshafen	FDH	144	True	InterSky
berl	Berlin	Copenhagen	CPH	37	True	easyJet, SAS, Norwegian, Air Berlin
berl	Berlin	Tallinn	TLL	114	False	airBaltic, Lufthansa, Brussels Airlines, Air Berlin
berl	Berlin	Cairo	CAI	696	True	EgyptAir
berl	Berlin	Cairo	CAI	350	False	Turkish Airlines
berl	Berlin	Sharm El Sheikh	SSH	754	False	EgyptAir, Air Berlin
berl	Berlin	Bilbao	BIO	89	True	Vueling Airlines, Iberia
berl	Berlin	Barcelona	BCN	90	True	easyJet, Lufthansa, Iberia, Air Berlin
berl	Berlin	Palma - Majorca	PMI	128	True	easyJet, Lufthansa, Air Berlin, Condor
berl	Berlin	Madrid	MAD	132	True	easyJet, Iberia, Air Berlin
berl	Berlin	Alicante	ALC	170	True	Air Berlin
berl	Berlin	Menorca	MAH	186	True	Lufthansa, Air Berlin
berl	Berlin	Tenerife South	TFS	220	True	Air Berlin, Condor, easyJet
berl	Berlin	Palma - Majorca	PMI	127	False	germanwings, Lufthansa, Air Berlin, Condor
berl	Berlin	Alicante	ALC	149	False	Air Berlin
berl	Berlin	Fuerteventura	FUE	174	False	Air Berlin, Condor
berl	Berlin	Jerez	XRY	183	False	Air Berlin, Condor
berl	Berlin	Gran Canaria Las Palmas	LPA	192	False	Air Berlin, Condor
berl	Berlin	Malaga	AGP	193	False	Air Berlin, Lufthansa, easyJet
berl	Berlin	Ibiza	IBZ	220	False	germanwings, Lufthansa, Air Berlin
berl	Berlin	Lanzarote	ACE	236	False	Air Berlin, Condor
berl	Berlin	Valencia	VLC	266	False	TAP, Lufthansa
berl	Berlin	Asturias	OVD	301	False	Iberia, Air Berlin, Vueling Airlines
berl	Berlin	Seville	SVQ	465	False	Air Berlin, Iberia, Vueling Airlines, KLM
berl	Berlin	Helsinki Vantaa	HEL	135	True	Lufthansa, Air Berlin, Finnair
berl	Berlin	Lappeenranta	LPP	104	False	airBaltic
berl	Berlin	Helsinki Vantaa	HEL	116	False	airBaltic, Air Berlin, Finnair
berl	Berlin	Lyon	LYS	54	True	easyJet
berl	Berlin	Paris Orly	ORY	74	True	easyJet, Air Berlin
berl	Berlin	Nice	NCE	99	True	easyJet, Lufthansa
berl	Berlin	Marseille	MRS	121	True	Air France, KLM
berl	Berlin	Paris Charles de Gaulle	CDG	123	True	Lufthansa, KLM, Air France
berl	Berlin	Montpellier	MPL	511	False	KLM, Lufthansa, Air France
berl	Berlin	Toulouse	TLS	519	False	Air France, KLM
berl	Berlin	Bordeaux	BOD	556	False	KLM, British Airways, Vueling Airlines, Air France
berl	Berlin	Accra	ACC	395	False	Iberia, British Airways, Lufthansa, KLM
